doc_id,casetype,casenames,input,output,fileName,announce_date,is_divorce,text_combined,input_processed,topic_label
수원지방법원-2015나20213,civil,대여금,혼인관계에서 발생한 재산에 대한 권리행사의 시점과 관련하여 법률적 기준은 무엇인가요?,"민법 제839조에 따르면, 혼인 생활 중 형성된 재산의 권리는 원칙적으로 부부 공동재산으로 인정됩니다. 따라서 이혼 후 권리행사를 할 경우, 혼인기간 중 형성된 재산의 분할이나 반환에 관한 법리를 적용하여 검토해야 합니다. 이혼 후에도 상당한 기간이 지나 법적 권리행사를 주장하는 경우, 시효의 문제도 함께 고려되어야 합니다.",민사법_판결문_질의응답_84736.json,2015-10-29T09:00:00.000+09:00,1,"혼인관계에서 발생한 재산에 대한 권리행사의 시점과 관련하여 법률적 기준은 무엇인가요? 민법 제839조에 따르면, 혼인 생활 중 형성된 재산의 권리는 원칙적으로 부부 공동재산으로 인정됩니다. 따라서 이혼 후 권리행사를 할 경우, 혼인기간 중 형성된 재산의 분할이나 반환에 관한 법리를 적용하여 검토해야 합니다. 이혼 후에도 상당한 기간이 지나 법적 권리행사를 주장하는 경우, 시효의 문제도 함께 고려되어야 합니다.",시점 발생 법률 관계 대한 행사 관련 기준 혼인 권리 재산,-1
수원지방법원-2019가단548145,civil,손해배상(기),부정행위에 의한 혼인 관계 침해 시 위자료의 액수는 어떻게 결정되나요?,"위자료의 액수는 혼인 기간, 가족관계, 부정행위의 내용과 기간, 결혼생활이 침해된 정도 등 여러 요소를 종합적으로 고려하여 법원이 결정합니다. 예를 들어, 혼인 기간이 길고 부정행위 내용이 심각한 경우, 피해자가 겪은 고통이 더 크다고 판단되어 위자료가 많아질 수 있습니다.",민사법_판결문_질의응답_8561.json,2019-11-28T09:00:00.000+09:00,1,"부정행위에 의한 혼인 관계 침해 시 위자료의 액수는 어떻게 결정되나요? 위자료의 액수는 혼인 기간, 가족관계, 부정행위의 내용과 기간, 결혼생활이 침해된 정도 등 여러 요소를 종합적으로 고려하여 법원이 결정합니다. 예를 들어, 혼인 기간이 길고 부정행위 내용이 심각한 경우, 피해자가 겪은 고통이 더 크다고 판단되어 위자료가 많아질 수 있습니다.",위자료 액수 관계 부정행위 어떻다 혼인 결정 침해 의하다,-1
의정부지방법원-2022가단115808,civil,손해배상(기),부정행위에 대한 위자료의 액수를 정할 때 고려되는 기준은 무엇인가요?,"부정행위에 대한 위자료의 액수는 피해자의 혼인기간, 부정행위의 내용과 정도, 부정행위가 가족관계에 미친 영향, 그리고 이후의 태도 등을 종합적으로 고려하여 결정됩니다. 이는 민법 제750조 및 판례에서 정한 법리적 기준에 따라 평가됩니다.",민사법_판결문_질의응답_85992.json,2022-11-24T09:00:00.000+09:00,1,"부정행위에 대한 위자료의 액수를 정할 때 고려되는 기준은 무엇인가요? 부정행위에 대한 위자료의 액수는 피해자의 혼인기간, 부정행위의 내용과 정도, 부정행위가 가족관계에 미친 영향, 그리고 이후의 태도 등을 종합적으로 고려하여 결정됩니다. 이는 민법 제750조 및 판례에서 정한 법리적 기준에 따라 평가됩니다.",위자료 액수 부정행위 대한 기준 고려,-1
수원지방법원-2022가단519833,civil,손해배상(기),제3자가 부부의 일방과 부정행위를 함으로써 배우자에게 정신적 고통을 가할 경우 법적으로 어떤 책임을 져야 하나요?,"제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 그 유지를 방해하고 배우자에게 정신적 고통을 초래한 경우, 이는 원칙적으로 불법행위를 구성합니다. 따라서, 이로 인해 정신적 고통을 받은 배우자는 제3자를 상대로 손해배상청구를 할 수 있으며, 법원은 혼인기간, 부정행위 기간 및 정도, 피해자의 고통의 정도 등을 고려하여 위자료 액수를 정합니다.",민사법_판결문_질의응답_8603.json,2022-11-23T09:00:00.000+09:00,1,"제3자가 부부의 일방과 부정행위를 함으로써 배우자에게 정신적 고통을 가할 경우 법적으로 어떤 책임을 져야 하나요? 제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 그 유지를 방해하고 배우자에게 정신적 고통을 초래한 경우, 이는 원칙적으로 불법행위를 구성합니다. 따라서, 이로 인해 정신적 고통을 받은 배우자는 제3자를 상대로 손해배상청구를 할 수 있으며, 법원은 혼인기간, 부정행위 기간 및 정도, 피해자의 고통의 정도 등을 고려하여 위자료 액수를 정합니다.",부부 배우자 가하다 부정행위 어떻다 일방 책임 고통 지다 법적 정신 하나요 제3자가,-1
대전지방법원-2021가단111806,civil,"위자료,손해배상(기)",정신적 손해를 입증하기 위해 피해자가 고려해야 할 요소는 무엇인가요?,"정신적 손해를 입증하기 위해 피해자는 혼인기간, 가족관계, 부정행위의 기간 및 내용, 그리고 부정행위 이후의 정황 등을 종합적으로 고려해야 합니다. 이러한 요소들은 손해배상 청구 시 제공되는 증거 및 정황을 마련하는 데 중요한 역할을 합니다.",민사법_판결문_질의응답_86683.json,2022-08-09T09:00:00.000+09:00,1,"정신적 손해를 입증하기 위해 피해자가 고려해야 할 요소는 무엇인가요? 정신적 손해를 입증하기 위해 피해자는 혼인기간, 가족관계, 부정행위의 기간 및 내용, 그리고 부정행위 이후의 정황 등을 종합적으로 고려해야 합니다. 이러한 요소들은 손해배상 청구 시 제공되는 증거 및 정황을 마련하는 데 중요한 역할을 합니다.",손해 피해자 입증 고려 정신 요소 위해,-1
대전지방법원-2022나108778,civil,손해배상(기),부정행위로 인한 손해배상청구에서의 위자료 액수 산정 기준은 무엇인가요?,"부정행위로 인한 손해배상의 경우, 위자료의 액수는 부정행위의 내용, 경위, 지속 기간, 정도, 배우자와의 혼인 기간, 가족 관계, 그리고 그 행위가 부부 공동생활에 미친 영향 등을 종합적으로 고려하여 산정됩니다. 이는 대법원 2014. 11. 20. 선고 2011므2997 판결에서 명시된 바에 따라 위자료 액수를 결정하는 데 있어 여러 사정을 평가해야 한다는 원칙을 따릅니다.",민사법_판결문_질의응답_87940.json,2023-05-18T09:00:00.000+09:00,1,"부정행위로 인한 손해배상청구에서의 위자료 액수 산정 기준은 무엇인가요? 부정행위로 인한 손해배상의 경우, 위자료의 액수는 부정행위의 내용, 경위, 지속 기간, 정도, 배우자와의 혼인 기간, 가족 관계, 그리고 그 행위가 부부 공동생활에 미친 영향 등을 종합적으로 고려하여 산정됩니다. 이는 대법원 2014. 11. 20. 선고 2011므2997 판결에서 명시된 바에 따라 위자료 액수를 결정하는 데 있어 여러 사정을 평가해야 한다는 원칙을 따릅니다.",위자료 액수 부정행위 기준 산정 청구 인하다 손해배상,-1
수원지방법원-2021가단529895,civil,손해배상(기),위자료 청구에서 부정행위로 인한 정신적 고통의 배상이 인정되는 조건은 무엇인가요?,"민법 제840조 제1호에 따르면, 배우자가 부정행위를 한 경우 불법행위에 따른 손해배상 책임이 발생합니다. 이를 인정하기 위해서는 부정행위가 실제로 이루어졌고, 그로 인해 피해자가 정신적 고통을 겪었다는 사실이 증명되어야 합니다. 법원은 부정행위의 내용,degree와 함께 피해자의 혼인관계의 사실 및 피해자의 고통의 정도를 종합적으로 고려하여 배상액을 결정합니다.",민사법_판결문_질의응답_88009.json,2021-10-14T09:00:00.000+09:00,1,"위자료 청구에서 부정행위로 인한 정신적 고통의 배상이 인정되는 조건은 무엇인가요? 민법 제840조 제1호에 따르면, 배우자가 부정행위를 한 경우 불법행위에 따른 손해배상 책임이 발생합니다. 이를 인정하기 위해서는 부정행위가 실제로 이루어졌고, 그로 인해 피해자가 정신적 고통을 겪었다는 사실이 증명되어야 합니다. 법원은 부정행위의 내용,degree와 함께 피해자의 혼인관계의 사실 및 피해자의 고통의 정도를 종합적으로 고려하여 배상액을 결정합니다.",위자료 배상 부정행위 인정 조건 고통 청구 인하다 정신,-1
의정부지방법원고양지원-2020가단95866,civil,손해배상(기),"부정 행위가 있었다고 인정되는 경우, 손해배상 금액은 어떻게 산정되나요?","손해배상 금액은 혼인 기간, 부정행위의 기간 및 정도 등을 종합적으로 고려하여 산정됩니다. 예를 들어, 혼인 기간이 길고 부정행위의 기간과 정도가 심한 경우 손해배상 금액이 높을 수 있습니다. 이에 대한 판단은 구체적인 사정에 따라 달라지나, 대법원 판례는 특정 사례에서 20,000,000원의 위자료를 인정한 바 있습니다.",민사법_판결문_질의응답_8807.json,2021-03-31T09:00:00.000+09:00,1,"부정 행위가 있었다고 인정되는 경우, 손해배상 금액은 어떻게 산정되나요? 손해배상 금액은 혼인 기간, 부정행위의 기간 및 정도 등을 종합적으로 고려하여 산정됩니다. 예를 들어, 혼인 기간이 길고 부정행위의 기간과 정도가 심한 경우 손해배상 금액이 높을 수 있습니다. 이에 대한 판단은 구체적인 사정에 따라 달라지나, 대법원 판례는 특정 사례에서 20,000,000원의 위자료를 인정한 바 있습니다.",금액 행위 부정 인정 어떻다 산정 손해배상,-1
창원지방법원진주지원-2020가단41978,civil,손해배상(기),아내의 부정행위에 대해 제3자의 개입으로 발생한 손해배상 책임 조건은 무엇인가요?,"민법 제840조 제1호에 따르면, 제3자가 배우자와의 부정행위로 부부 공동생활을 침해하거나 손해를 발생시킬 경우, 이는 불법행위로 인정됩니다. 이러한 경우 제3자는 원칙적으로 피해자에게 위자료를 지급할 의무가 있으며, 부정행위의 내용과 경위를 고려하여 손해의 범위를 판단해야 합니다.",민사법_판결문_질의응답_89198.json,2021-07-09T09:00:00.000+09:00,1,"아내의 부정행위에 대해 제3자의 개입으로 발생한 손해배상 책임 조건은 무엇인가요? 민법 제840조 제1호에 따르면, 제3자가 배우자와의 부정행위로 부부 공동생활을 침해하거나 손해를 발생시킬 경우, 이는 불법행위로 인정됩니다. 이러한 경우 제3자는 원칙적으로 피해자에게 위자료를 지급할 의무가 있으며, 부정행위의 내용과 경위를 고려하여 손해의 범위를 판단해야 합니다.",제3자의 발생 부정행위 조건 책임 개입 대해 손해배상 아내,-1
수원지방법원-2021가단546876,civil,손해배상(기),혼인관계가 파탄에 이른 주장에 대한 법적 판단 기준은 무엇인가요?,"혼인관계의 파탄 여부는 법원이 당사자 간의 관계의 실질적인 상태를 바탕으로 판단합니다. 특히, 부부 간의 갈등의 정도와 별거의 사실 여부, 이혼에 관한 협의 과정 등을 종합적으로 고려하여야 하며, 이를 통해 혼인관계의 실체가 여전히 존재하는지를 판단하게 됩니다.",민사법_판결문_질의응답_89455.json,2022-07-07T09:00:00.000+09:00,1,"혼인관계가 파탄에 이른 주장에 대한 법적 판단 기준은 무엇인가요? 혼인관계의 파탄 여부는 법원이 당사자 간의 관계의 실질적인 상태를 바탕으로 판단합니다. 특히, 부부 간의 갈등의 정도와 별거의 사실 여부, 이혼에 관한 협의 과정 등을 종합적으로 고려하여야 하며, 이를 통해 혼인관계의 실체가 여전히 존재하는지를 판단하게 됩니다.",주장 판단 관계 대한 기준 이르다 혼인 법적 파탄,-1
인천지방법원-2016나53466,civil,손해배상(기),제3자의 부부공동생활 침해와 관련한 불법행위 책임의 조건은 무엇인가요?,"민법 제840조에 따르면, 혼인을 계속하기 어려운 중대한 사유가 있을 때 이혼 사유가 성립되며, 이러한 경우 제3자가 부부의 일방과 부정행위를 하는 행위는 원칙적으로 불법행위를 구성합니다. 따라서 제3자는 부부의 일방과 부정행위를 통해 부부공동생활을 침해하여 혼인의 본질에 해당하는 관계를 방해함으로써 배우자에게 정신적 고통을 가할 수 있습니다. 다만, 부부가 객관적으로 회복할 수 없는 정도로 부부공동생활이 파탄되었다면 제3자의 부정행위가 불법행위로 인정되지 않을 수 있습니다.",민사법_판결문_질의응답_89852.json,2016-10-27T09:00:00.000+09:00,1,"제3자의 부부공동생활 침해와 관련한 불법행위 책임의 조건은 무엇인가요? 민법 제840조에 따르면, 혼인을 계속하기 어려운 중대한 사유가 있을 때 이혼 사유가 성립되며, 이러한 경우 제3자가 부부의 일방과 부정행위를 하는 행위는 원칙적으로 불법행위를 구성합니다. 따라서 제3자는 부부의 일방과 부정행위를 통해 부부공동생활을 침해하여 혼인의 본질에 해당하는 관계를 방해함으로써 배우자에게 정신적 고통을 가할 수 있습니다. 다만, 부부가 객관적으로 회복할 수 없는 정도로 부부공동생활이 파탄되었다면 제3자의 부정행위가 불법행위로 인정되지 않을 수 있습니다.",부부 불법행위 제3자의 공동 관련 조건 책임 생활 침해,-1
의정부지방법원-2019가단23718,civil,손해배상(기),"위자료의 기준은 무엇이며, 위자료의 액수 결정에 영향을 미치는 요소는 무엇인가요?","위자료의 기준은 민법 제750조에 근거하여 정신적 고통에 대한 보상으로 설정됩니다. 위자료의 액수는 피해자의 나이, 혼인 기간, 부정행위의 내용과 정도, 피해자의 고통의 정도 및 그로 인해 발생한 부부관계의 변화 등을 종합적으로 고려하여 판단됩니다. 대법원 판례에 따르면, 이러한 요소들은 위자료의 적절한 액수를 결정하는 중요한 기초 자료가 됩니다.",민사법_판결문_질의응답_90018.json,2020-08-25T09:00:00.000+09:00,1,"위자료의 기준은 무엇이며, 위자료의 액수 결정에 영향을 미치는 요소는 무엇인가요? 위자료의 기준은 민법 제750조에 근거하여 정신적 고통에 대한 보상으로 설정됩니다. 위자료의 액수는 피해자의 나이, 혼인 기간, 부정행위의 내용과 정도, 피해자의 고통의 정도 및 그로 인해 발생한 부부관계의 변화 등을 종합적으로 고려하여 판단됩니다. 대법원 판례에 따르면, 이러한 요소들은 위자료의 적절한 액수를 결정하는 중요한 기초 자료가 됩니다.",위자료 영향 액수 기준 미치다 결정 요소,-1
서울중앙지방법원-2017가단5026204,civil,손해배상(기),이혼 소송에서 유책배우자의 이혼 청구가 기각되는 경우의 조건은 무엇인가요?,"민법 제840조에 따르면, 유책배우자가 이혼 청구를 하는 경우 그 청구는 기각될 수 있습니다. 유책배우자는 혼인 기간 동안 상대방에게 신뢰를 깨트리는 행동을 하였거나, 법원에 의해 상대방과의 혼인을 유지할 의사가 없음을 객관적으로 명백하게 나타내야 하며, 이에 대한 충분한 증거가 결여된 것에 따라 이혼 청구는 불인정될 수 있습니다.",민사법_판결문_질의응답_90044.json,2017-06-23T09:00:00.000+09:00,1,"이혼 소송에서 유책배우자의 이혼 청구가 기각되는 경우의 조건은 무엇인가요? 민법 제840조에 따르면, 유책배우자가 이혼 청구를 하는 경우 그 청구는 기각될 수 있습니다. 유책배우자는 혼인 기간 동안 상대방에게 신뢰를 깨트리는 행동을 하였거나, 법원에 의해 상대방과의 혼인을 유지할 의사가 없음을 객관적으로 명백하게 나타내야 하며, 이에 대한 충분한 증거가 결여된 것에 따라 이혼 청구는 불인정될 수 있습니다.",이혼 기각 배우자 소송 조건 청구 유책,-1
제주지방법원-2022가단68468,civil,손해배상(기),부정행위로 인한 손해배상에서 위자료 산정 기준은 무엇인가요?,"위자료의 산정 기준은 부정행위의 내용 및 기간, 피해자의 심리적 고통, 혼인기간과 가족관계 등을 종합적으로 고려하여 상대적이고 주관적인 요소가 포함됩니다. 대법원 판례는 사례에 따라 피해자가 입은 고통의 정도와 부정행위의 심각성을 고려하여 위자료 금액을 결정해야 한다고 명시하고 있습니다.",민사법_판결문_질의응답_90430.json,2023-04-14T09:00:00.000+09:00,1,"부정행위로 인한 손해배상에서 위자료 산정 기준은 무엇인가요? 위자료의 산정 기준은 부정행위의 내용 및 기간, 피해자의 심리적 고통, 혼인기간과 가족관계 등을 종합적으로 고려하여 상대적이고 주관적인 요소가 포함됩니다. 대법원 판례는 사례에 따라 피해자가 입은 고통의 정도와 부정행위의 심각성을 고려하여 위자료 금액을 결정해야 한다고 명시하고 있습니다.",위자료 부정행위 기준 산정 인하다 손해배상,-1
광주지방법원순천지원-2019가단71711,civil,손해배상(기),배우자가 제기한 손해배상 청구에서 위자료 금액은 어떻게 산정되나요?,"위자료 금액은 혼인기간, 부정행위의 정도 및 기간 등 여러 사정을 참작하여 산정됩니다. 예를 들어, 혼인기간이 길고 부정행위의 정도가 심각한 경우 위자료 금액이 증가할 수 있습니다. 구체적인 산정은 사건 변론에 나타난 사정을 종합적으로 고려합니다.",민사법_판결문_질의응답_9196.json,2019-08-14T09:00:00.000+09:00,1,"배우자가 제기한 손해배상 청구에서 위자료 금액은 어떻게 산정되나요? 위자료 금액은 혼인기간, 부정행위의 정도 및 기간 등 여러 사정을 참작하여 산정됩니다. 예를 들어, 혼인기간이 길고 부정행위의 정도가 심각한 경우 위자료 금액이 증가할 수 있습니다. 구체적인 산정은 사건 변론에 나타난 사정을 종합적으로 고려합니다.",위자료 배우자 금액 어떻다 산정 청구 제기 손해배상,-1
대전지방법원-2018나1481,civil,손해배상(기),이혼 소송 중 배우자 간 폭행 행위로 인한 손해배상 책임 범위는 어디까지인가요?,"배우자 간의 폭행 행위로 인한 손해배상 책임은 피해자가 입은 신체적 피해뿐만 아니라 치료비, 일실수익, 정신적 손해를 포함합니다. 또한 형사재판 과정에서 가해자가 형사합의금을 공탁한 경우, 그 금액은 손해배상금에서 공제됩니다. 예를 들어, 피해자의 치료비와 일실수익 합계액이 공탁금에 미치지 않을 경우, 추가로 배상할 손해가 없습니다.",민사법_판결문_질의응답_9390.json,2018-05-30T09:00:00.000+09:00,1,"이혼 소송 중 배우자 간 폭행 행위로 인한 손해배상 책임 범위는 어디까지인가요? 배우자 간의 폭행 행위로 인한 손해배상 책임은 피해자가 입은 신체적 피해뿐만 아니라 치료비, 일실수익, 정신적 손해를 포함합니다. 또한 형사재판 과정에서 가해자가 형사합의금을 공탁한 경우, 그 금액은 손해배상금에서 공제됩니다. 예를 들어, 피해자의 치료비와 일실수익 합계액이 공탁금에 미치지 않을 경우, 추가로 배상할 손해가 없습니다.",이혼 배우자 행위 소송 책임 범위 폭행 인하다 손해배상,-1
부산지방법원-2019가단306143,civil,손해배상(기),"부부의 일방과 부정행위를 한 제3자가 손해배상 책임을 지는 경우, 위자료 책정 기준은 어떻게 되나요?","부부 일방과 부정행위를 한 제3자가 손해배상 책임을 지는 경우, 위자료의 액수는 혼인 기간, 가족 관계, 부정행위의 내용 및 정도, 기간, 부정행위가 부부 공동생활에 미친 영향, 청구 경위 등 제반 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 부정행위가 장기간 지속되었고 그로 인해 부부 공동생활의 파탄이 초래된 경우, 위자료 액수가 높게 책정될 수 있습니다.",민사법_판결문_질의응답_9516.json,2021-11-18T09:00:00.000+09:00,1,"부부의 일방과 부정행위를 한 제3자가 손해배상 책임을 지는 경우, 위자료 책정 기준은 어떻게 되나요? 부부 일방과 부정행위를 한 제3자가 손해배상 책임을 지는 경우, 위자료의 액수는 혼인 기간, 가족 관계, 부정행위의 내용 및 정도, 기간, 부정행위가 부부 공동생활에 미친 영향, 청구 경위 등 제반 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 부정행위가 장기간 지속되었고 그로 인해 부부 공동생활의 파탄이 초래된 경우, 위자료 액수가 높게 책정될 수 있습니다.",위자료 부부 부정행위 기준 책임 일방 어떻다 지다 책정 손해배상 제3자가,-1
전주지방법원-2018가단11789,civil,손해배상(기),"배우자의 부정행위로 인한 손해배상 청구 시, 위자료의 액수는 어떻게 결정되나요?","손해배상 청구 시 위자료의 액수는 부부의 혼인기간, 혼인관계의 파탄 여부, 부정행위의 주된 원인 등 여러 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 부부의 혼인관계가 사실상 파탄상태이고 부정행위가 그 주된 원인이 될 경우, 법원은 이러한 사정들을 종합하여 위자료를 적절하게 산정합니다.",민사법_판결문_질의응답_983.json,2018-10-11T09:00:00.000+09:00,1,"배우자의 부정행위로 인한 손해배상 청구 시, 위자료의 액수는 어떻게 결정되나요? 손해배상 청구 시 위자료의 액수는 부부의 혼인기간, 혼인관계의 파탄 여부, 부정행위의 주된 원인 등 여러 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 부부의 혼인관계가 사실상 파탄상태이고 부정행위가 그 주된 원인이 될 경우, 법원은 이러한 사정들을 종합하여 위자료를 적절하게 산정합니다.",위자료 배우자 액수 부정행위 어떻다 청구 인하다 결정 손해배상,-1
대구지방법원서부지원-2017가단4953,civil,대여금,,"원고가 피고에게 이 사건 건물의 신축비용으로 지급한 1억 1,000만원의 법적 성격을 판단하기 위해서는 민법 제832조의 적용 범위를 고려해야 하며, 이 규정은 일상가사에 관한 채무의 연대책임을 다룬다. 그러나 피고와 C 간의 관계에서 차용증이 존재하지 않고, 송금의 경위와 기간, 소송 과정에서의 주장 등을 종합적으로 검토한 결과, 원고가 피고에게 대여한 것이 아닌 C에게 대여하거나 증여한 돈으로 보는 것이 적절하다. 또한, 원고는 지급 후 수년간 변제를 요구하지 않았으며, C가 이혼 소송 절차에서 원고의 지급금을 모친에게 변제할 차용금으로 주장한 점도 고려되어, 피고에 대한 대여금 주장에 대한 법적 근거가 부족하다.",민사법_판결문_요약_91639.json,2017-10-18T09:00:00.000+09:00,1," 원고가 피고에게 이 사건 건물의 신축비용으로 지급한 1억 1,000만원의 법적 성격을 판단하기 위해서는 민법 제832조의 적용 범위를 고려해야 하며, 이 규정은 일상가사에 관한 채무의 연대책임을 다룬다. 그러나 피고와 C 간의 관계에서 차용증이 존재하지 않고, 송금의 경위와 기간, 소송 과정에서의 주장 등을 종합적으로 검토한 결과, 원고가 피고에게 대여한 것이 아닌 C에게 대여하거나 증여한 돈으로 보는 것이 적절하다. 또한, 원고는 지급 후 수년간 변제를 요구하지 않았으며, C가 이혼 소송 절차에서 원고의 지급금을 모친에게 변제할 차용금으로 주장한 점도 고려되어, 피고에 대한 대여금 주장에 대한 법적 근거가 부족하다.",,-1
창원지방법원-2021가단102532,civil,손해배상(기),,"불법행위 성립 여부에 관한 법리는 주로 피해자의 권리가 침해되었는지를 기준으로 판단됩니다. 부부가 실질적으로 공동생활이 파탄되었다면, 제3자가 일방과 부정한 행위를 하더라도 그 행위로 인해 부부공동생활이 침해되었다고 볼 수 없습니다. 적용범위는 부부의 혼인관계가 파탄에 이르렀는지 여부와 관련이 있으며, 교제 기간 동안의 행위는 제3자의 불법행위로 성립되지 않습니다. 피고가 상대방의 유부남임을 인지하기 전까지의 행동은 불법행위로 인정될 수 없고, 이후에도 상대방으로부터 학대를 호소받으며 이혼을 지지하는 행동은 피고의 변호와 이해를 바탕으로 자연스러운 감정으로 해석될 수 있습니다. 결론적으로, 이러한 상황에서 피고의 교제행위는 부부공동생활을 침해하는 위법한 행위로 단정할 수 없어, 원고의 주장은 기각됩니다.",민사법_판결문_요약_91960.json,2021-11-11T09:00:00.000+09:00,1," 불법행위 성립 여부에 관한 법리는 주로 피해자의 권리가 침해되었는지를 기준으로 판단됩니다. 부부가 실질적으로 공동생활이 파탄되었다면, 제3자가 일방과 부정한 행위를 하더라도 그 행위로 인해 부부공동생활이 침해되었다고 볼 수 없습니다. 적용범위는 부부의 혼인관계가 파탄에 이르렀는지 여부와 관련이 있으며, 교제 기간 동안의 행위는 제3자의 불법행위로 성립되지 않습니다. 피고가 상대방의 유부남임을 인지하기 전까지의 행동은 불법행위로 인정될 수 없고, 이후에도 상대방으로부터 학대를 호소받으며 이혼을 지지하는 행동은 피고의 변호와 이해를 바탕으로 자연스러운 감정으로 해석될 수 있습니다. 결론적으로, 이러한 상황에서 피고의 교제행위는 부부공동생활을 침해하는 위법한 행위로 단정할 수 없어, 원고의 주장은 기각됩니다.",,-1
서울중앙지방법원-2018가단5088513,civil,손해배상(기),,"위 자료에 따르면, 불법행위에 따른 손해배상책임은 피고가 원고에게 입힌 정신적 고통과 관련하여 발생하며, 법원은 피고 B가 부정행위를 통해 원고의 가정생활에 주된 원인을 제공했다고 판단하여 위자료 지급을 명령했습니다. 이는 피고의 불법행위와 원고의 고통 간의 인과관계를 인정한 결과입니다. 이와 함께 소송촉진 등에 관한 특례법의 규정에 따라 지연손해금 비율도 정해져 있으며, 원고는 피고 C에 대한 주장은 적법성을 인정받지 못했습니다. 따라서 피고 B는 원고에게 위자료를 지급할 의무가 있으며, 피고 C에 대한 원고의 청구는 각자 부담으로 기각되었습니다.",민사법_판결문_요약_92014.json,2019-10-10T09:00:00.000+09:00,1," 위 자료에 따르면, 불법행위에 따른 손해배상책임은 피고가 원고에게 입힌 정신적 고통과 관련하여 발생하며, 법원은 피고 B가 부정행위를 통해 원고의 가정생활에 주된 원인을 제공했다고 판단하여 위자료 지급을 명령했습니다. 이는 피고의 불법행위와 원고의 고통 간의 인과관계를 인정한 결과입니다. 이와 함께 소송촉진 등에 관한 특례법의 규정에 따라 지연손해금 비율도 정해져 있으며, 원고는 피고 C에 대한 주장은 적법성을 인정받지 못했습니다. 따라서 피고 B는 원고에게 위자료를 지급할 의무가 있으며, 피고 C에 대한 원고의 청구는 각자 부담으로 기각되었습니다.",,-1
청주지방법원-2023가단73017,civil,손해배상(기),,"제3자가 배우자의 부정한 행위를 통해 혼인의 본질인 부부공동생활을 침해하거나 그 유지를 방해하며, 배우자에게 정신적 고통을 가한 경우 이는 불법행위로 인정됩니다. 여기에서 '부정한 행위'는 간통을 포함하여 부부의 정조의무를 위반하는 행위를 포괄하며, 그 법리의 적용은 각 사안의 특별한 정황에 따라 다르게 평가될 수 있습니다. 원고는 피고가 배우자인 C과 불법적 관계를 유지하여 정신적 손해를 입었다고 주장하였고, 법원은 관련법에 따라 손해배상 책임을 인정했습니다. 시효 부분에 있어, 원고는 관계의 종료 시점을 기준으로 법률이 정한 기간 내에 청구를 하였으며, 이로 인해 해당 손해배상 청구권은 소멸되지 않았습니다. 피고는 원고에게 위자료 및 지연손해금을 지급해야 하며, 지급 의무가 발생한 이후에는 적법한 이율에 따라 계산하여야 합니다.",민사법_판결문_요약_92137.json,2023-12-08T09:00:00.000+09:00,1," 제3자가 배우자의 부정한 행위를 통해 혼인의 본질인 부부공동생활을 침해하거나 그 유지를 방해하며, 배우자에게 정신적 고통을 가한 경우 이는 불법행위로 인정됩니다. 여기에서 '부정한 행위'는 간통을 포함하여 부부의 정조의무를 위반하는 행위를 포괄하며, 그 법리의 적용은 각 사안의 특별한 정황에 따라 다르게 평가될 수 있습니다. 원고는 피고가 배우자인 C과 불법적 관계를 유지하여 정신적 손해를 입었다고 주장하였고, 법원은 관련법에 따라 손해배상 책임을 인정했습니다. 시효 부분에 있어, 원고는 관계의 종료 시점을 기준으로 법률이 정한 기간 내에 청구를 하였으며, 이로 인해 해당 손해배상 청구권은 소멸되지 않았습니다. 피고는 원고에게 위자료 및 지연손해금을 지급해야 하며, 지급 의무가 발생한 이후에는 적법한 이율에 따라 계산하여야 합니다.",,-1
